sequencia;objeto;tipo_obj;fundo;iluminacao;transformacao;responsavel;arquivo
1;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3915.jpg
1;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3916.jpg
2;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3917.jpg
2;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3918.jpg
2;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3919.jpg
2;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3920.jpg
3;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3921.jpg
3;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3922.jpg
3;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3923.jpg
3;chave;c;mickey;outdoor dia;normalized cinza;Ciro;3924.jpg
1;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3925.jpg
1;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3926.jpg
1;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3927.jpg
1;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3928.jpg
2;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3929.jpg
2;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3930.jpg
2;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3931.jpg
2;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3932.jpg
3;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3933.jpg
3;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3934.jpg
3;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3935.jpg
3;caneta;c;mickey;outdoor dia;normalized cinza;Ciro;3936.jpg
1;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3937.jpg
1;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3938.jpg
1;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3939.jpg
1;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3940.jpg
2;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3941.jpg
2;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3942.jpg
2;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3943.jpg
2;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3944.jpg
3;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3945.jpg
3;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3946.jpg
3;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3947.jpg
3;livro;c;mickey;outdoor dia;normalized cinza;Ciro;3948.jpg
1;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3949.jpg
1;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3950.jpg
1;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3951.jpg
1;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3952.jpg
2;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3953.jpg
2;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3954.jpg
2;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3955.jpg
2;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3956.jpg
3;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3957.jpg
3;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3958.jpg
3;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3959.jpg
3;caderno;c;mickey;outdoor dia;normalized cinza;Ciro;3960.jpg
1;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3961.jpg
1;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3962.jpg
1;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3963.jpg
1;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3964.jpg
2;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3965.jpg
2;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3966.jpg
2;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3967.jpg
2;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3968.jpg
3;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3969.jpg
3;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3970.jpg
3;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3971.jpg
3;garfo;a;xadrez;outdoor dia;normalized cinza;Josilton;3972.jpg
1;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3973.jpg
1;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3974.jpg
1;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3975.jpg
1;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3976.jpg
2;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3977.jpg
2;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3978.jpg
2;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3979.jpg
2;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3980.jpg
3;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3981.jpg
3;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3982.jpg
3;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3983.jpg
3;faca;a;xadrez;outdoor dia;normalized cinza;Josilton;3984.jpg
1;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3985.jpg
1;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3986.jpg
1;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3987.jpg
1;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3988.jpg
2;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3989.jpg
2;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3990.jpg
2;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3991.jpg
2;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3992.jpg
3;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3993.jpg
3;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3994.jpg
3;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3995.jpg
3;colher;a;xadrez;outdoor dia;normalized cinza;Josilton;3996.jpg
1;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;3997.jpg
1;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;3998.jpg
1;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;3999.jpg
1;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4000.jpg
2;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4001.jpg
2;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4002.jpg
2;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4003.jpg
2;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4004.jpg
3;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4005.jpg
3;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4006.jpg
3;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4007.jpg
3;copo;a;xadrez;outdoor dia;normalized cinza;Josilton;4008.jpg
1;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4009.jpg
1;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4010.jpg
1;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4011.jpg
1;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4012.jpg
2;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4013.jpg
2;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4014.jpg
2;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4015.jpg
2;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4016.jpg
3;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4017.jpg
3;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4018.jpg
3;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4019.jpg
3;caneca;a;xadrez;outdoor dia;normalized cinza;Josilton;4020.jpg
1;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4021.jpg
1;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4022.jpg
1;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4023.jpg
1;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4024.jpg
2;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4025.jpg
2;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4026.jpg
2;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4027.jpg
2;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4028.jpg
3;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4029.jpg
3;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4030.jpg
3;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4031.jpg
3;alicate;a;xadrez;outdoor dia;normalized cinza;Ciro;4032.jpg
1;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4033.jpg
1;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4034.jpg
1;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4035.jpg
1;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4036.jpg
2;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4037.jpg
2;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4038.jpg
2;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4039.jpg
2;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4040.jpg
3;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4041.jpg
3;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4042.jpg
3;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4043.jpg
3;chave;a;xadrez;outdoor dia;normalized cinza;Ciro;4044.jpg
1;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4045.jpg
1;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4046.jpg
1;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4047.jpg
1;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4048.jpg
2;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4049.jpg
2;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4050.jpg
2;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4051.jpg
2;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4052.jpg
3;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4053.jpg
3;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4054.jpg
3;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4055.jpg
3;caneta;a;xadrez;outdoor dia;normalized cinza;Ciro;4056.jpg
1;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4057.jpg
1;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4058.jpg
1;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4059.jpg
1;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4060.jpg
2;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4061.jpg
2;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4062.jpg
2;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4063.jpg
2;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4064.jpg
3;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4065.jpg
3;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4066.jpg
3;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4067.jpg
3;livro;a;xadrez;outdoor dia;normalized cinza;Ciro;4068.jpg
1;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4069.jpg
1;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4070.jpg
1;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4071.jpg
1;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4072.jpg
2;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4073.jpg
2;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4074.jpg
2;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4075.jpg
2;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4076.jpg
3;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4077.jpg
3;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4078.jpg
3;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4079.jpg
3;caderno;a;xadrez;outdoor dia;normalized cinza;Ciro;4080.jpg
1;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4081.jpg
1;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4082.jpg
1;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4083.jpg
1;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4084.jpg
2;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4085.jpg
2;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4086.jpg
2;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4087.jpg
2;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4088.jpg
3;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4089.jpg
3;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4090.jpg
3;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4091.jpg
3;garfo;b;xadrez;outdoor dia;normalized cinza;Josilton;4092.jpg
1;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4093.jpg
1;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4094.jpg
1;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4095.jpg
1;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4096.jpg
2;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4097.jpg
2;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4098.jpg
2;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4099.jpg
2;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4100.jpg
3;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4101.jpg
3;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4102.jpg
3;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4103.jpg
3;faca;b;xadrez;outdoor dia;normalized cinza;Josilton;4104.jpg
1;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4105.jpg
1;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4106.jpg
1;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4107.jpg
1;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4108.jpg
2;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4109.jpg
2;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4110.jpg
2;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4111.jpg
2;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4112.jpg
3;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4113.jpg
3;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4114.jpg
3;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4115.jpg
3;colher;b;xadrez;outdoor dia;normalized cinza;Josilton;4116.jpg
1;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4117.jpg
1;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4118.jpg
1;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4119.jpg
1;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4120.jpg
2;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4121.jpg
2;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4122.jpg
2;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4123.jpg
2;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4124.jpg
3;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4125.jpg
3;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4126.jpg
3;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4127.jpg
3;copo;b;xadrez;outdoor dia;normalized cinza;Josilton;4128.jpg
1;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4129.jpg
1;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4130.jpg
1;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4131.jpg
1;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4132.jpg
2;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4133.jpg
2;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4134.jpg
2;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4135.jpg
2;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4136.jpg
3;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4137.jpg
3;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4138.jpg
3;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4139.jpg
3;caneca;b;xadrez;outdoor dia;normalized cinza;Josilton;4140.jpg
1;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4141.jpg
1;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4142.jpg
1;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4143.jpg
1;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4144.jpg
2;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4145.jpg
2;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4146.jpg
2;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4147.jpg
2;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4148.jpg
3;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4149.jpg
3;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4150.jpg
3;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4151.jpg
3;alicate;b;xadrez;outdoor dia;normalized cinza;Ciro;4152.jpg
1;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4153.jpg
1;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4154.jpg
1;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4155.jpg
1;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4156.jpg
2;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4157.jpg
2;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4158.jpg
2;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4159.jpg
2;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4160.jpg
3;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4161.jpg
3;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4162.jpg
3;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4163.jpg
3;chave;b;xadrez;outdoor dia;normalized cinza;Ciro;4164.jpg
1;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4165.jpg
1;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4166.jpg
1;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4167.jpg
1;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4168.jpg
2;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4169.jpg
2;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4170.jpg
2;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4171.jpg
2;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4172.jpg
3;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4173.jpg
3;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4174.jpg
3;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4175.jpg
3;caneta;b;xadrez;outdoor dia;normalized cinza;Ciro;4176.jpg
1;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4177.jpg
1;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4178.jpg
1;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4179.jpg
1;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4180.jpg
2;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4181.jpg
2;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4182.jpg
2;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4183.jpg
2;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4184.jpg
3;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4185.jpg
3;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4186.jpg
3;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4187.jpg
3;livro;b;xadrez;outdoor dia;normalized cinza;Ciro;4188.jpg
1;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4189.jpg
1;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4190.jpg
1;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4191.jpg
1;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4192.jpg
2;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4193.jpg
2;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4194.jpg
2;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4195.jpg
2;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4196.jpg
3;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4197.jpg
3;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4198.jpg
3;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4199.jpg
3;caderno;b;xadrez;outdoor dia;normalized cinza;Ciro;4200.jpg
1;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4201.jpg
1;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4202.jpg
1;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4203.jpg
1;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4204.jpg
2;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4205.jpg
2;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4206.jpg
2;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4207.jpg
2;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4208.jpg
3;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4209.jpg
3;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4210.jpg
3;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4211.jpg
3;garfo;c;xadrez;outdoor dia;normalized cinza;Josilton;4212.jpg
1;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4213.jpg
1;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4214.jpg
1;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4215.jpg
1;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4216.jpg
2;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4217.jpg
2;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4218.jpg
2;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4219.jpg
2;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4220.jpg
3;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4221.jpg
3;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4222.jpg
3;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4223.jpg
3;faca;c;xadrez;outdoor dia;normalized cinza;Josilton;4224.jpg
1;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4225.jpg
1;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4226.jpg
1;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4227.jpg
1;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4228.jpg
2;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4229.jpg
2;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4230.jpg
2;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4231.jpg
2;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4232.jpg
3;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4233.jpg
3;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4234.jpg
3;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4235.jpg
3;colher;c;xadrez;outdoor dia;normalized cinza;Josilton;4236.jpg
1;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4237.jpg
1;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4238.jpg
1;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4239.jpg
1;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4240.jpg
2;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4241.jpg
2;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4242.jpg
2;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4243.jpg
2;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4244.jpg
3;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4245.jpg
3;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4246.jpg
3;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4247.jpg
3;copo;c;xadrez;outdoor dia;normalized cinza;Josilton;4248.jpg
1;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4249.jpg
1;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4250.jpg
1;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4251.jpg
1;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4252.jpg
2;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4253.jpg
2;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4254.jpg
2;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4255.jpg
2;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4256.jpg
3;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4257.jpg
3;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4258.jpg
3;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4259.jpg
3;caneca;c;xadrez;outdoor dia;normalized cinza;Josilton;4260.jpg
1;alicate;c;xadrez;outdoor dia;normalized cinza;Ciro;4261.jpg
